transcirc_id	circ_strand	circ_chrom	tis_coordinate_hg38	tis_position_in_circrna
TC-hsa-ENO2_0001	+	chr12	6917991	508
TC-hsa-ENO2_0004	+	chr12	6917991	186
TC-hsa-ENO2_0003	+	chr12	6917991	186
TC-hsa-RIMKLB_0005	+	chr12	8713867	57
TC-hsa-PHC1_0002	+	chr12	8917678	49
TC-hsa-PHC1_0003	+	chr12	8917678	49
TC-hsa-EPS8_0006	-	chr12	15682951	22
TC-hsa-EPS8_0026	-	chr12	15682951	22
TC-hsa-EPS8_0034	-	chr12	15682951	22
TC-hsa-EPS8_0037	-	chr12	15682951	22
TC-hsa-EPS8_0040	-	chr12	15682951	22
TC-hsa-EPS8_0001	-	chr12	15682951	22
TC-hsa-EPS8_0005	-	chr12	15682951	22
TC-hsa-EPS8_0008	-	chr12	15682951	22
TC-hsa-EPS8_0021	-	chr12	15682951	22
TC-hsa-EPS8_0031	-	chr12	15682951	22
TC-hsa-EPS8_0033	-	chr12	15682951	22
TC-hsa-EPS8_0038	-	chr12	15682951	22
TC-hsa-FGFR1OP2_0001	+	chr12	26954159	15
TC-hsa-FGFR1OP2_0003	+	chr12	26954159	15
TC-hsa-FGFR1OP2_0005	+	chr12	26954159	15
TC-hsa-WBP11_0005	-	chr12	14801383	46
TC-hsa-WBP11_0010	-	chr12	14801383	46
TC-hsa-FAM60A_0009	-	chr12	31326052	53
TC-hsa-RASSF8_0013	+	chr12	26055287	146
TC-hsa-RASSF8_0019	+	chr12	26055287	52
TC-hsa-STK38L_0003	+	chr12	27297721	12
TC-hsa-EPS8_0013	-	chr12	15682951	22
TC-hsa-RASSF8_0011	+	chr12	26055287	146
TC-hsa-RASSF8_0015	+	chr12	26055287	52
TC-hsa-RASSF8_0017	+	chr12	26055287	52
TC-hsa-RASSF8_0020	+	chr12	26055287	52
TC-hsa-STK38L_0001	+	chr12	27297721	12
TC-hsa-STK38L_0002	+	chr12	27297721	12
TC-hsa-STK38L_0004	+	chr12	27297721	12
TC-hsa-STK38L_0006	+	chr12	27297721	12
TC-hsa-STK38L_0005	+	chr12	27297721	12
TC-hsa-STK38L_0010	+	chr12	27297721	12
TC-hsa-STK38L_0012	+	chr12	27297721	12
TC-hsa-RASSF8_0022	+	chr12	26055287	9
TC-hsa-FAR2_0001	+	chr12	29270450	39
TC-hsa-FAR2_0003	+	chr12	29270450	39
TC-hsa-FAR2_0004	+	chr12	29270450	39
TC-hsa-EPS8_0003	-	chr12	15682951	22
TC-hsa-LDHB_0003	-	chr12	21654659	19
TC-hsa-FAR2_0006	+	chr12	29270450	39
TC-hsa-FOXM1_0009	-	chr12	2874504	22
TC-hsa-EPS8_0012	-	chr12	15682951	22
TC-hsa-EPS8_0023	-	chr12	15682951	22
TC-hsa-EPS8_0027	-	chr12	15682951	22
TC-hsa-EPS8_0028	-	chr12	15682951	22
TC-hsa-STK38L_0014	+	chr12	27297721	12
TC-hsa-STK38L_0015	+	chr12	27297721	12
TC-hsa-STK38L_0016	+	chr12	27297721	12
TC-hsa-STK38L_0007	+	chr12	27297721	12
TC-hsa-STK38L_0008	+	chr12	27297721	12
TC-hsa-STK38L_0009	+	chr12	27297721	12
TC-hsa-STK38L_0011	+	chr12	27297721	12
TC-hsa-RASSF8_0023	+	chr12	26055287	9
TC-hsa-RASSF8_0025	+	chr12	26055287	9
TC-hsa-RASSF8_0027	+	chr12	26055287	9
TC-hsa-PPHLN1_0005	+	chr12	42335903	21
TC-hsa-PPHLN1_0007	+	chr12	42335903	21
TC-hsa-PPHLN1_0010	+	chr12	42335903	21
TC-hsa-PPHLN1_0001	+	chr12	42335903	21
TC-hsa-PPHLN1_0002	+	chr12	42335903	21
TC-hsa-PPHLN1_0003	+	chr12	42335903	21
TC-hsa-PPHLN1_0004	+	chr12	42335903	21
TC-hsa-EPS8_0032	-	chr12	15682951	22
TC-hsa-EPS8_0035	-	chr12	15682951	22
TC-hsa-EPS8_0036	-	chr12	15682951	22
TC-hsa-EPS8_0039	-	chr12	15682951	22
TC-hsa-EPS8_0041	-	chr12	15682951	22
TC-hsa-ERGIC2_0036	-	chr12	29371633	38
TC-hsa-RASSF8_0012	+	chr12	26055287	146
TC-hsa-FAR2_0007	+	chr12	29270450	39
TC-hsa-ERGIC2_0039	-	chr12	29371633	38
TC-hsa-FGFR1OP2_0002	+	chr12	26954159	15
TC-hsa-FGFR1OP2_0004	+	chr12	26954159	15
TC-hsa-FGFR1OP2_0006	+	chr12	26954159	15
TC-hsa-STK38L_0013	+	chr12	27297721	12
TC-hsa-RASSF8_0014	+	chr12	26055287	52
TC-hsa-RASSF8_0016	+	chr12	26055287	52
TC-hsa-RASSF8_0018	+	chr12	26055287	52
TC-hsa-RASSF8_0021	+	chr12	26055287	52
TC-hsa-KIAA1551_0001	+	chr12	31960794	18
TC-hsa-RASSF8_0024	+	chr12	26055287	9
TC-hsa-RASSF8_0026	+	chr12	26055287	9
TC-hsa-FAR2_0002	+	chr12	29270450	39
TC-hsa-FAR2_0005	+	chr12	29270450	39
TC-hsa-FAR2_0008	+	chr12	29270450	23
TC-hsa-ERGIC2_0007	-	chr12	29371633	38
TC-hsa-ERGIC2_0042	-	chr12	29371633	38
TC-hsa-PPHLN1_0006	+	chr12	42335903	21
TC-hsa-PPHLN1_0008	+	chr12	42335903	21
TC-hsa-PPHLN1_0009	+	chr12	42335903	21
TC-hsa-SLC38A2_0026	-	chr12	46372572	198
TC-hsa-SLC38A2_0026	-	chr12	46372625	145
TC-hsa-SLC38A2_0026	-	chr12	46372712	58
TC-hsa-SLC38A2_0026	-	chr12	46372732	38
TC-hsa-SLC38A2_0027	-	chr12	46372572	148
TC-hsa-SLC38A2_0027	-	chr12	46372625	95
TC-hsa-SLC38A2_0027	-	chr12	46372712	8
TC-hsa-TMBIM6_0001	+	chr12	49752494	31
TC-hsa-TMBIM6_0002	+	chr12	49752494	31
TC-hsa-TMBIM6_0003	+	chr12	49752494	31
TC-hsa-TMBIM6_0004	+	chr12	49752494	31
TC-hsa-TMBIM6_0005	+	chr12	49752494	31
TC-hsa-SCAF11_0020	-	chr12	45964168	21
TC-hsa-SCAF11_0033	-	chr12	45964168	21
TC-hsa-SCAF11_0036	-	chr12	45964168	21
TC-hsa-SCAF11_0039	-	chr12	45964168	21
TC-hsa-ASB8_0001	-	chr12	48151283	23
TC-hsa-PCBP2_0001	+	chr12	53454761	36
TC-hsa-ASB8_0002	-	chr12	48151283	181
TC-hsa-ASB8_0002	-	chr12	48153484	42
TC-hsa-ASB8_0003	-	chr12	48151283	181
TC-hsa-ASB8_0003	-	chr12	48153484	42
TC-hsa-ARF3_0001	-	chr12	48941095	94
TC-hsa-ARF3_0001	-	chr12	48941149	40
TC-hsa-ARF3_0001	-	chr12	48941175	14
TC-hsa-ARF3_0004	-	chr12	48941095	94
TC-hsa-ARF3_0004	-	chr12	48941149	40
TC-hsa-ARF3_0004	-	chr12	48941175	14
TC-hsa-RACGAP1_0020	-	chr12	50016706	14
TC-hsa-RACGAP1_0039	-	chr12	50016706	14
TC-hsa-PCBP2_0003	+	chr12	53454761	36
TC-hsa-CBX5_0011	-	chr12	54257650	43
TC-hsa-CBX5_0014	-	chr12	54257650	43
TC-hsa-CBX5_0016	-	chr12	54257650	43
TC-hsa-CBX5_0017	-	chr12	54257650	43
TC-hsa-ASB8_0004	-	chr12	48151283	181
TC-hsa-ASB8_0004	-	chr12	48153484	42
TC-hsa-ZNF641_0004	-	chr12	48348090	26
TC-hsa-RACGAP1_0042	-	chr12	50016706	14
TC-hsa-RACGAP1_0043	-	chr12	50016706	14
TC-hsa-RACGAP1_0045	-	chr12	50016706	14
TC-hsa-ARF3_0005	-	chr12	48941149	176
TC-hsa-ARF3_0005	-	chr12	48941175	150
TC-hsa-ARF3_0005	-	chr12	48957399	47
TC-hsa-RACGAP1_0021	-	chr12	50016706	14
TC-hsa-RACGAP1_0035	-	chr12	50016706	14
TC-hsa-RACGAP1_0038	-	chr12	50016706	14
TC-hsa-RACGAP1_0040	-	chr12	50016706	10
TC-hsa-ATF7_0017	-	chr12	53601000	22
TC-hsa-ATF7_0018	-	chr12	53601000	75
TC-hsa-ATF7_0019	-	chr12	53601000	71
TC-hsa-C12orf10_0001	+	chr12	53299889	65
TC-hsa-CD63_0006	-	chr12	55726732	103
TC-hsa-CD63_0010	-	chr12	55727225	192
TC-hsa-SCAF11_0040	-	chr12	45964168	21
TC-hsa-PCBP2_0002	+	chr12	53454761	36
TC-hsa-NABP2_0001	+	chr12	56224857	24
TC-hsa-RNF41_0005	-	chr12	56216574	40
TC-hsa-RNF41_0008	-	chr12	56216574	40
TC-hsa-ARF3_0002	-	chr12	48941095	94
TC-hsa-ARF3_0002	-	chr12	48941149	40
TC-hsa-ARF3_0002	-	chr12	48941175	14
TC-hsa-ARF3_0003	-	chr12	48941095	94
TC-hsa-ARF3_0003	-	chr12	48941149	40
TC-hsa-ARF3_0003	-	chr12	48941175	14
TC-hsa-CD63_0003	-	chr12	55726732	103
TC-hsa-CD63_0005	-	chr12	55726732	54
TC-hsa-CD63_0008	-	chr12	55726732	139
TC-hsa-CD63_0009	-	chr12	55726732	405
TC-hsa-CD63_0009	-	chr12	55727225	192
TC-hsa-RNF41_0009	-	chr12	56216574	40
TC-hsa-RACGAP1_0013	-	chr12	50016706	14
TC-hsa-TUBA1B_0001	-	chr12	49128437	289
TC-hsa-TUBA1B_0001	-	chr12	49128632	94
TC-hsa-TUBA1B_0002	-	chr12	49128437	349
TC-hsa-TUBA1B_0002	-	chr12	49128632	154
TC-hsa-TUBA1A_0004	-	chr12	49185489	109
TC-hsa-TUBA1A_0006	-	chr12	49185489	744
TC-hsa-TUBA1A_0006	-	chr12	49185951	282
TC-hsa-TUBA1A_0007	-	chr12	49185951	310
TC-hsa-SCAF11_0032	-	chr12	45964168	21
TC-hsa-NABP2_0003	+	chr12	56224857	24
TC-hsa-ESYT1_0001	+	chr12	56128320	265
TC-hsa-TUBA1A_0002	-	chr12	49185489	183
TC-hsa-TUBA1A_0005	-	chr12	49185489	741
TC-hsa-TUBA1A_0005	-	chr12	49185951	279
TC-hsa-CBX5_0018	-	chr12	54257650	43
TC-hsa-TIMELESS_0010	-	chr12	56434155	77
TC-hsa-TIMELESS_0010	-	chr12	56434190	42
TC-hsa-TIMELESS_0012	-	chr12	56434155	77
TC-hsa-TIMELESS_0012	-	chr12	56434190	42
TC-hsa-TIMELESS_0016	-	chr12	56434155	77
TC-hsa-TIMELESS_0016	-	chr12	56434190	42
TC-hsa-NABP2_0002	+	chr12	56224857	24
TC-hsa-RAB5B_0002	+	chr12	55986881	13
TC-hsa-RAB5B_0002	+	chr12	55986961	93
TC-hsa-RAB5B_0003	+	chr12	55986881	13
TC-hsa-RAB5B_0003	+	chr12	55986961	93
TC-hsa-RAB5B_0004	+	chr12	55986881	13
TC-hsa-RAB5B_0004	+	chr12	55986961	93
TC-hsa-RAB5B_0005	+	chr12	55986881	13
TC-hsa-RAB5B_0005	+	chr12	55986961	93
TC-hsa-RNF41_0007	-	chr12	56216574	40
TC-hsa-RACGAP1_0031	-	chr12	50016706	14
TC-hsa-HNRNPA1_0001	+	chr12	54282447	412
TC-hsa-PA2G4_0001	+	chr12	56104738	1
TC-hsa-RACGAP1_0032	-	chr12	50016706	14
TC-hsa-RACGAP1_0034	-	chr12	50016706	14
TC-hsa-RACGAP1_0037	-	chr12	50016706	14
TC-hsa-RACGAP1_0041	-	chr12	50016706	14
TC-hsa-RACGAP1_0044	-	chr12	50016706	14
TC-hsa-RACGAP1_0046	-	chr12	50016706	14
TC-hsa-RACGAP1_0047	-	chr12	50016706	14
TC-hsa-CD63_0002	-	chr12	55726732	103
TC-hsa-TIMELESS_0006	-	chr12	56434155	77
TC-hsa-TIMELESS_0006	-	chr12	56434190	42
TC-hsa-CDK2_0001	+	chr12	55966850	10
TC-hsa-CDK2_0001	+	chr12	55966868	28
TC-hsa-RAB5B_0001	+	chr12	55986881	13
TC-hsa-RAB5B_0001	+	chr12	55986961	93
TC-hsa-ATP5B_0019	-	chr12	56643544	44
TC-hsa-PTGES3_0001	-	chr12	56673027	39
TC-hsa-PTGES3_0002	-	chr12	56673027	39
TC-hsa-PTGES3_0003	-	chr12	56673027	39
TC-hsa-PTGES3_0010	-	chr12	56673027	39
TC-hsa-PTGES3_0011	-	chr12	56673027	39
TC-hsa-PTGES3_0012	-	chr12	56673027	88
TC-hsa-ATP5B_0017	-	chr12	56643544	524
TC-hsa-ATP5B_0018	-	chr12	56643544	185
TC-hsa-ATP5B_0020	-	chr12	56643544	341
TC-hsa-ATP5B_0021	-	chr12	56643544	524
TC-hsa-TIMELESS_0013	-	chr12	56434155	77
TC-hsa-TIMELESS_0013	-	chr12	56434190	42
TC-hsa-SHMT2_0003	+	chr12	57230814	1
TC-hsa-SHMT2_0004	+	chr12	57230814	1
TC-hsa-TIMELESS_0017	-	chr12	56434155	77
TC-hsa-TIMELESS_0017	-	chr12	56434190	42
TC-hsa-CD63_0007	-	chr12	55726732	160
TC-hsa-ATP5B_0003	-	chr12	56643544	329
TC-hsa-ATP5B_0009	-	chr12	56643544	482
TC-hsa-ATP5B_0015	-	chr12	56643544	166
TC-hsa-KRT18_0001	+	chr12	52949174	2
TC-hsa-SHMT2_0001	+	chr12	57230814	12
TC-hsa-ATP5B_0001	-	chr12	56643544	325
TC-hsa-ATP5B_0007	-	chr12	56643544	357
TC-hsa-ATP5B_0008	-	chr12	56643544	379
TC-hsa-ATP5B_0010	-	chr12	56643544	429
TC-hsa-ATP5B_0013	-	chr12	56643544	44
TC-hsa-ATP5B_0014	-	chr12	56643544	44
TC-hsa-ATP5B_0016	-	chr12	56643544	341
TC-hsa-XPOT_0001	+	chr12	64410036	75
TC-hsa-XPOT_0005	+	chr12	64410036	75
TC-hsa-XPOT_0008	+	chr12	64410036	75
TC-hsa-TBK1_0007	+	chr12	64455870	31
TC-hsa-TBK1_0010	+	chr12	64455870	31
TC-hsa-XPOT_0006	+	chr12	64410036	75
TC-hsa-XPOT_0010	+	chr12	64410036	75
TC-hsa-SHMT2_0002	+	chr12	57230814	12
TC-hsa-PTGES3_0006	-	chr12	56673027	39
TC-hsa-PTGES3_0008	-	chr12	56673027	39
TC-hsa-PTGES3_0009	-	chr12	56673027	39
TC-hsa-GNS_0046	-	chr12	64759276	140
TC-hsa-GNS_0046	-	chr12	64759329	87
TC-hsa-DDIT3_0003	-	chr12	57520471	39
TC-hsa-XPOT_0003	+	chr12	64410036	75
TC-hsa-RAB3IP_0007	+	chr12	69755395	12
TC-hsa-MDM2_0002	+	chr12	68809227	20
TC-hsa-MDM2_0004	+	chr12	68809227	20
TC-hsa-HMGA2_0001	+	chr12	65825136	363
TC-hsa-XPOT_0004	+	chr12	64410036	75
TC-hsa-XPOT_0009	+	chr12	64410036	75
TC-hsa-XPOT_0012	+	chr12	64410036	75
TC-hsa-TBK1_0002	+	chr12	64455870	31
TC-hsa-TBK1_0004	+	chr12	64455870	31
TC-hsa-TBK1_0006	+	chr12	64455870	31
TC-hsa-TBK1_0009	+	chr12	64455870	31
TC-hsa-MDM2_0003	+	chr12	68809227	20
TC-hsa-TBK1_0003	+	chr12	64455870	31
TC-hsa-OSBPL8_0068	-	chr12	76487600	19
TC-hsa-RAB3IP_0001	+	chr12	69755395	12
TC-hsa-XPOT_0002	+	chr12	64410036	75
TC-hsa-FRS2_0002	+	chr12	69470427	4
TC-hsa-RAB3IP_0003	+	chr12	69755395	12
TC-hsa-RAP1B_0002	+	chr12	68648725	27
TC-hsa-RAB3IP_0002	+	chr12	69755395	12
TC-hsa-FRS2_0001	+	chr12	69470427	22
TC-hsa-RAB3IP_0006	+	chr12	69755395	12
TC-hsa-RAB3IP_0009	+	chr12	69755395	12
TC-hsa-XPOT_0007	+	chr12	64410036	75
TC-hsa-TBK1_0005	+	chr12	64455870	31
TC-hsa-RAB3IP_0008	+	chr12	69755395	12
TC-hsa-CPSF6_0001	+	chr12	69239647	1
TC-hsa-MDM2_0001	+	chr12	68809227	20
TC-hsa-OSBPL8_0044	-	chr12	76487600	19
TC-hsa-OSBPL8_0063	-	chr12	76487600	19
TC-hsa-OSBPL8_0066	-	chr12	76487600	19
TC-hsa-RAB21_0001	+	chr12	71754903	30
TC-hsa-RAB21_0001	+	chr12	71754941	68
TC-hsa-NAP1L1_0019	-	chr12	76084619	58
TC-hsa-NAP1L1_0025	-	chr12	76084619	58
TC-hsa-OSBPL8_0065	-	chr12	76487600	19
TC-hsa-OSBPL8_0067	-	chr12	76487600	19
TC-hsa-OSBPL8_0058	-	chr12	76487600	19
TC-hsa-OSBPL8_0062	-	chr12	76487600	19
TC-hsa-RAB3IP_0005	+	chr12	69755395	12
TC-hsa-RAB3IP_0010	+	chr12	69755395	12
TC-hsa-OSBPL8_0054	-	chr12	76487600	19
TC-hsa-XPOT_0011	+	chr12	64410036	75
TC-hsa-TBK1_0001	+	chr12	64455870	31
TC-hsa-TBK1_0008	+	chr12	64455870	31
TC-hsa-MDM2_0005	+	chr12	68809227	20
TC-hsa-RAP1B_0001	+	chr12	68648725	27
TC-hsa-RAB3IP_0004	+	chr12	69755395	12
TC-hsa-MSANTD4_0005	-	chr11	106011026	42
TC-hsa-MSANTD4_0007	-	chr11	106011026	42
TC-hsa-MRPL42_0001	+	chr12	93469286	95
TC-hsa-MRPL42_0002	+	chr12	93469286	95
TC-hsa-MRPL42_0003	+	chr12	93469286	95
TC-hsa-MRPL42_0004	+	chr12	93469286	95
TC-hsa-MRPL42_0005	+	chr12	93469286	95
TC-hsa-ATP2A2_0002	+	chr12	110281790	172
TC-hsa-NUP37_0012	-	chr12	102118518	66
TC-hsa-MSANTD4_0006	-	chr11	106011026	42
TC-hsa-TRAFD1_0003	+	chr12	112130523	13
TC-hsa-NEDD1_0002	+	chr12	96917632	504
TC-hsa-NEDD1_0003	+	chr12	96917632	504
TC-hsa-NEDD1_0005	+	chr12	96917632	251
TC-hsa-NEDD1_0006	+	chr12	96917632	251
TC-hsa-NEDD1_0007	+	chr12	96917632	251
TC-hsa-NEDD1_0008	+	chr12	96917632	251
TC-hsa-NEDD1_0009	+	chr12	96917632	251
TC-hsa-NEDD1_0010	+	chr12	96917632	251
TC-hsa-NEDD1_0011	+	chr12	96917632	251
TC-hsa-NEDD1_0012	+	chr12	96917632	251
TC-hsa-NEDD1_0013	+	chr12	96917632	251
TC-hsa-NEDD1_0014	+	chr12	96917632	107
TC-hsa-NEDD1_0015	+	chr12	96917632	107
TC-hsa-NEDD1_0016	+	chr12	96917632	12
TC-hsa-NEDD1_0017	+	chr12	96917632	12
TC-hsa-NEDD1_0018	+	chr12	96917632	12
TC-hsa-NEDD1_0019	+	chr12	96917632	12
TC-hsa-NEDD1_0020	+	chr12	96917632	12
TC-hsa-NUP37_0006	-	chr12	102118518	66
TC-hsa-NUP37_0011	-	chr12	102118518	66
TC-hsa-TXNRD1_0012	+	chr12	104311326	37
TC-hsa-RPLP0_0002	-	chr12	120200783	49
TC-hsa-RPLP0_0002	-	chr12	120200809	23
TC-hsa-NEDD1_0021	+	chr12	96917632	12
TC-hsa-IKBIP_0003	-	chr12	98644701	12
TC-hsa-APAF1_0001	+	chr12	98648360	42
TC-hsa-APAF1_0002	+	chr12	98648360	42
TC-hsa-APAF1_0003	+	chr12	98648360	42
TC-hsa-APAF1_0004	+	chr12	98648360	42
TC-hsa-APAF1_0005	+	chr12	98648360	42
TC-hsa-APAF1_0006	+	chr12	98648360	42
TC-hsa-TXNRD1_0003	+	chr12	104288966	249
TC-hsa-TXNRD1_0003	+	chr12	104288984	267
TC-hsa-TRAFD1_0001	+	chr12	112130523	13
TC-hsa-TXNRD1_0007	+	chr12	104288966	36
TC-hsa-TXNRD1_0007	+	chr12	104288984	54
TC-hsa-TXNRD1_0009	+	chr12	104288966	36
TC-hsa-TXNRD1_0009	+	chr12	104288984	54
TC-hsa-TXNRD1_0009	+	chr12	104311326	147
TC-hsa-TXNRD1_0010	+	chr12	104288966	36
TC-hsa-TXNRD1_0010	+	chr12	104288984	54
TC-hsa-TXNRD1_0010	+	chr12	104311326	147
TC-hsa-TXNRD1_0016	+	chr12	104311326	37
TC-hsa-TXNRD1_0018	+	chr12	104311326	37
TC-hsa-TXNRD1_0021	+	chr12	104311326	37
TC-hsa-TXNRD1_0022	+	chr12	104311326	37
TC-hsa-TXNRD1_0024	+	chr12	104311326	37
TC-hsa-ATP2A2_0001	+	chr12	110281790	268
TC-hsa-VPS33A_0031	-	chr12	122266408	50
TC-hsa-TCP11L2_0003	+	chr12	106311076	36
TC-hsa-DYNLL1_0002	+	chr12	120496422	7
TC-hsa-NUP37_0009	-	chr12	102118518	66
TC-hsa-TXNRD1_0004	+	chr12	104288966	249
TC-hsa-TXNRD1_0004	+	chr12	104288984	267
TC-hsa-TXNRD1_0006	+	chr12	104288966	36
TC-hsa-TXNRD1_0006	+	chr12	104288984	54
TC-hsa-TXNRD1_0011	+	chr12	104288966	36
TC-hsa-TXNRD1_0011	+	chr12	104288984	54
TC-hsa-TXNRD1_0011	+	chr12	104311326	147
TC-hsa-TXNRD1_0014	+	chr12	104311326	37
TC-hsa-RPLP0_0001	-	chr12	120198901	139
TC-hsa-TXNRD1_0023	+	chr12	104311326	37
TC-hsa-TRAFD1_0002	+	chr12	112130523	13
TC-hsa-TRAFD1_0005	+	chr12	112130523	13
TC-hsa-ALDH2_0001	+	chr12	111766983	10
TC-hsa-BRAP_0046	-	chr12	111685792	11
TC-hsa-MVK_0001	+	chr12	109574822	14
TC-hsa-TXNRD1_0019	+	chr12	104311326	37
TC-hsa-ATP2A2_0003	+	chr12	110281790	123
TC-hsa-TCP11L2_0002	+	chr12	106311076	36
TC-hsa-TCP11L2_0004	+	chr12	106311076	36
TC-hsa-RAN_0001	+	chr12	130872594	11
TC-hsa-ZMYM5_0032	-	chr13	19862443	24
TC-hsa-ZMYM2_0003	+	chr13	19959994	37
TC-hsa-ZMYM2_0013	+	chr13	19959994	37
TC-hsa-TXNRD1_0025	+	chr12	104311326	37
TC-hsa-ZNF84_0005	+	chr12	133041373	89
TC-hsa-ZNF84_0008	+	chr12	133041373	89
TC-hsa-ZNF84_0004	+	chr12	133041373	89
TC-hsa-ZNF84_0007	+	chr12	133041373	89
TC-hsa-TXNRD1_0008	+	chr12	104288966	36
TC-hsa-TXNRD1_0008	+	chr12	104288984	54
TC-hsa-TXNRD1_0008	+	chr12	104311326	147
TC-hsa-TXNRD1_0013	+	chr12	104311326	37
TC-hsa-TXNRD1_0015	+	chr12	104311326	37
TC-hsa-DYNLL1_0001	+	chr12	120496422	7
TC-hsa-ZNF664_0002	+	chr12	123973929	44
TC-hsa-ZNF664_0002	+	chr12	123988108	201
TC-hsa-ZNF664_0002	+	chr12	124011554	477
TC-hsa-ZNF664_0006	+	chr12	123988108	66
TC-hsa-ZNF664_0006	+	chr12	124011554	342
TC-hsa-ZMYM2_0004	+	chr13	19959994	37
TC-hsa-ZMYM2_0007	+	chr13	19959994	37
TC-hsa-ZNF84_0002	+	chr12	133041373	89
TC-hsa-ZMYM5_0010	-	chr13	19862443	24
TC-hsa-ZMYM2_0008	+	chr13	19959994	37
TC-hsa-TXNRD1_0005	+	chr12	104288966	249
TC-hsa-TXNRD1_0005	+	chr12	104288984	267
TC-hsa-TXNRD1_0005	+	chr12	104311326	360
TC-hsa-ZMYM2_0009	+	chr13	19959994	37
TC-hsa-ZMYM2_0011	+	chr13	19959994	37
TC-hsa-EP400_0001	+	chr12	131960620	36
TC-hsa-EP400_0004	+	chr12	131960620	36
TC-hsa-ZNF664_0004	+	chr12	123988108	66
TC-hsa-ZNF664_0007	+	chr12	123988108	66
TC-hsa-ZNF664_0007	+	chr12	124011554	342
TC-hsa-ZNF664_0009	+	chr12	123988108	63
TC-hsa-ZNF664_0009	+	chr12	124011554	339
TC-hsa-ZNF664_0014	+	chr12	124011554	70
TC-hsa-ZNF664_0015	+	chr12	124011554	70
TC-hsa-ZNF664_0016	+	chr12	124011554	70
TC-hsa-ZNF84_0011	+	chr12	133041373	89
TC-hsa-ZNF84_0012	+	chr12	133041373	89
TC-hsa-UBC_0003	-	chr12	124911874	77
TC-hsa-UBC_0003	-	chr12	124913242	77
TC-hsa-UBC_0003	-	chr12	124913698	77
TC-hsa-TRAFD1_0004	+	chr12	112130523	13
TC-hsa-ZNF84_0006	+	chr12	133041373	89
TC-hsa-ZNF84_0010	+	chr12	133041373	89
TC-hsa-ZNF664_0003	+	chr12	123973929	44
TC-hsa-ZNF664_0003	+	chr12	123988108	201
TC-hsa-ZNF664_0003	+	chr12	124011554	477
TC-hsa-ZNF664_0008	+	chr12	123988108	63
TC-hsa-ZNF664_0010	+	chr12	123988108	63
TC-hsa-ZNF664_0010	+	chr12	124011554	339
TC-hsa-ZNF664_0011	+	chr12	124011554	246
TC-hsa-ZMYM5_0018	-	chr13	19862443	24
TC-hsa-ZMYM2_0001	+	chr13	19959994	37
TC-hsa-ZMYM2_0002	+	chr13	19959994	37
TC-hsa-ZMYM2_0006	+	chr13	19959994	37
TC-hsa-EP400_0005	+	chr12	131960620	36
TC-hsa-ATP2A2_0004	+	chr12	110281790	120
TC-hsa-GTF3A_0002	+	chr13	27427111	20
TC-hsa-GTF3A_0003	+	chr13	27427111	20
TC-hsa-GTF3A_0004	+	chr13	27427111	20
TC-hsa-UBC_0002	-	chr12	124911874	77
TC-hsa-UBC_0002	-	chr12	124913242	77
TC-hsa-UBC_0002	-	chr12	124913698	77
TC-hsa-TXNRD1_0017	+	chr12	104311326	37
TC-hsa-TXNRD1_0020	+	chr12	104311326	37
TC-hsa-ATP2A2_0005	+	chr12	110281790	112
TC-hsa-POMP_0001	+	chr13	28668494	181
TC-hsa-POMP_0002	+	chr13	28668494	181
TC-hsa-POMP_0004	+	chr13	28668494	22
TC-hsa-SLC7A1_0002	-	chr13	29536188	115
TC-hsa-SLC7A1_0007	-	chr13	29536188	115
TC-hsa-SLC7A1_0010	-	chr13	29536188	15
TC-hsa-SLC7A1_0011	-	chr13	29536188	115
TC-hsa-SLC7A1_0012	-	chr13	29536188	15
TC-hsa-SLC7A1_0013	-	chr13	29536188	115
TC-hsa-TCP11L2_0001	+	chr12	106311076	36
TC-hsa-TCP11L2_0005	+	chr12	106311076	36
TC-hsa-TCP11L2_0006	+	chr12	106311076	36
TC-hsa-USPL1_0004	+	chr13	30621792	29
TC-hsa-USPL1_0005	+	chr13	30621792	29
TC-hsa-USPL1_0008	+	chr13	30621792	29
TC-hsa-USPL1_0009	+	chr13	30621792	29
TC-hsa-USPL1_0010	+	chr13	30621792	29
TC-hsa-GJB2_0001	-	chr13	20189581	23
TC-hsa-GTF3A_0005	+	chr13	27427111	20
TC-hsa-SLC7A1_0006	-	chr13	29536188	15
TC-hsa-ZNF664_0005	+	chr12	123988108	66
TC-hsa-ZMYM2_0005	+	chr13	19959994	37
TC-hsa-ZNF84_0003	+	chr12	133041373	89
TC-hsa-EP400_0002	+	chr12	131960620	36
TC-hsa-USPL1_0003	+	chr13	30621792	29
TC-hsa-USPL1_0006	+	chr13	30621792	29
TC-hsa-USPL1_0007	+	chr13	30621792	29
TC-hsa-RNF6_0001	-	chr13	26221293	38
TC-hsa-ZMYM2_0012	+	chr13	19959994	37
TC-hsa-PDS5B_0002	+	chr13	32648773	20
TC-hsa-PDS5B_0004	+	chr13	32648773	20
TC-hsa-PDS5B_0006	+	chr13	32648773	20
TC-hsa-PDS5B_0009	+	chr13	32648773	20
TC-hsa-PDS5B_0012	+	chr13	32648773	20
TC-hsa-PDS5B_0013	+	chr13	32648773	20
TC-hsa-PDS5B_0015	+	chr13	32648773	20
TC-hsa-PDS5B_0018	+	chr13	32648773	20
